order_id,product_id,unit_price,quantity,discount
5405,269,183.59,5,0.2
5405,376,367.59,6,0.0
5406,242,265.76,3,0.15
5406,676,120.46,5,0.2
5406,529,32.61,10,0.1
5407,510,435.07,2,0.05
5407,94,415.12,3,0.1
5407,547,382.22,7,0.05
5408,740,149.66,7,0.0
5409,222,137.71,4,0.05
5409,360,241.32,3,0.1
5410,356,377.56,7,0.05
5410,774,152.49,9,0.0
5410,842,451.67,2,0.1
5411,466,37.69,8,0.1
5411,681,286.63,3,0.05
5411,114,313.32,7,0.15
5411,572,186.71,9,0.1
5412,655,136.91,10,0.0
5413,776,489.9,5,0.1
5413,864,332.27,5,0.1
5413,943,211.63,10,0.2
5413,185,83.58,6,0.0
5413,786,249.04,4,0.05
5414,852,213.58,4,0.1
5414,707,380.3,4,0.15
5414,818,65.0,2,0.1
5414,237,203.13,1,0.15
5415,665,433.35,10,0.1
5416,212,388.03,9,0.15
5416,826,116.31,4,0.0
5416,22,34.35,7,0.1
5416,264,347.12,8,0.1
5416,176,243.76,5,0.2
5417,406,250.35,6,0.05
5417,403,58.69,1,0.2
5418,306,91.82,9,0.2
5418,48,233.49,5,0.0
5419,217,109.73,10,0.15
5419,784,147.02,10,0.05
5419,859,188.28,10,0.1
5419,703,435.25,3,0.0
5419,600,373.52,5,0.05
5420,137,424.16,9,0.2
5420,852,305.54,3,0.15
5420,424,369.96,1,0.0
5420,466,112.18,2,0.2
5421,423,199.84,4,0.05
5422,124,370.84,8,0.15
5422,719,494.12,10,0.1
5423,306,140.02,8,0.05
5424,787,147.24,4,0.05
5425,749,394.53,8,0.2
5425,805,59.6,7,0.05
5425,397,235.49,3,0.1
5425,603,129.9,7,0.0
5426,227,270.02,3,0.05
5426,40,357.25,9,0.2
5426,477,438.92,8,0.2
5426,604,250.41,4,0.1
5427,227,63.14,8,0.2
5427,638,449.92,2,0.15
5427,190,79.57,10,0.2
5427,77,243.9,4,0.1
5428,951,33.46,10,0.15
5429,307,392.58,7,0.2
5429,308,178.16,1,0.0
5430,302,233.75,10,0.05
5430,460,296.85,7,0.0
5430,632,200.1,7,0.05
5430,693,454.78,10,0.0
5430,268,276.87,10,0.05
5431,404,327.23,7,0.15
5431,553,231.94,7,0.05
5431,903,315.52,7,0.05
5431,393,433.16,3,0.15
5431,238,126.95,1,0.0
5432,370,14.43,9,0.1
5432,377,65.98,4,0.2
5432,12,123.4,9,0.2
5432,263,34.93,2,0.15
5433,939,276.58,3,0.0
5433,153,407.17,8,0.2
5433,813,15.89,8,0.15
5434,673,206.98,9,0.05
5434,515,193.1,2,0.15
5434,744,218.93,1,0.05
5434,550,280.61,1,0.05
5434,697,446.23,9,0.0
5435,175,482.37,5,0.1
5435,928,422.07,7,0.0
5436,334,415.52,9,0.15
5436,95,205.02,3,0.15
5436,485,183.88,8,0.0
5436,716,156.37,4,0.2
5437,206,106.88,9,0.1
5437,202,22.39,10,0.0
5437,773,101.75,7,0.2
5437,585,48.07,7,0.1
5437,180,292.24,6,0.15
5438,999,227.68,6,0.2
5438,903,280.9,5,0.0
5438,304,342.75,8,0.0
5438,172,364.1,6,0.1
5439,159,75.37,5,0.15
5439,50,347.05,3,0.2
5439,771,475.72,8,0.2
5439,636,413.0,8,0.0
5440,619,220.41,9,0.0
5440,862,250.16,2,0.0
5440,960,24.08,2,0.15
5440,80,288.85,8,0.15
5440,719,197.72,1,0.0
5441,164,22.2,4,0.15
5441,15,160.9,3,0.05
5442,171,98.53,1,0.2
5442,140,162.29,3,0.1
5442,255,486.18,7,0.05
5442,352,320.35,2,0.05
5442,328,373.0,1,0.05
5443,265,411.99,10,0.1
5443,833,61.9,4,0.2
5443,663,395.65,6,0.1
5444,164,163.44,8,0.15
5444,338,166.55,10,0.2
5444,712,117.94,5,0.2
5445,27,330.79,3,0.15
5445,849,82.28,10,0.15
5445,614,191.66,8,0.05
5446,992,367.37,4,0.0
5447,710,14.91,2,0.1
5447,202,125.8,3,0.2
5447,876,255.2,6,0.2
5448,637,332.88,1,0.15
5448,297,302.87,9,0.0
5448,464,280.48,3,0.05
5448,41,396.2,8,0.0
5448,615,39.34,5,0.2
5449,507,57.12,2,0.05
5450,260,311.05,7,0.2
5450,435,450.7,8,0.2
5450,554,163.92,1,0.05
5450,980,303.41,3,0.15
5451,633,103.64,9,0.15
5451,807,173.11,9,0.2
5451,39,177.03,5,0.05
5451,345,495.04,10,0.15
5452,236,288.5,8,0.15
5453,238,261.76,1,0.1
5453,966,453.34,5,0.05
5454,669,451.44,7,0.2
5454,930,444.54,5,0.0
5455,843,139.37,3,0.05
5456,955,26.44,9,0.15
5456,15,188.49,7,0.05
5457,962,137.17,8,0.2
5457,229,42.81,4,0.1
5458,919,41.17,5,0.15
5458,96,325.93,7,0.15
5459,879,117.53,6,0.0
5459,920,357.06,5,0.0
5459,499,173.35,7,0.0
5460,952,96.99,4,0.05
5460,195,66.74,10,0.15
5460,886,290.49,3,0.1
5460,89,490.79,7,0.0
5461,281,321.96,4,0.0
5461,50,29.15,6,0.15
5461,234,265.15,5,0.0
5461,336,429.36,3,0.15
5462,278,201.59,8,0.1
5462,58,138.73,4,0.05
5463,199,457.23,2,0.1
5463,736,464.87,9,0.2
5463,727,74.6,10,0.2
5463,6,109.05,10,0.05
5464,78,120.0,8,0.0
5464,784,133.99,6,0.0
5465,664,210.73,1,0.15
5465,527,90.54,5,0.05
5466,421,78.36,8,0.05
5467,344,291.0,2,0.2
5467,127,226.4,3,0.2
5467,142,368.44,6,0.2
5468,512,68.54,1,0.05
5468,640,241.69,7,0.05
5468,738,485.1,5,0.2
5468,248,463.91,7,0.1
5469,937,269.65,1,0.15
5469,764,307.01,6,0.1
5469,98,394.32,3,0.0
5469,137,61.65,10,0.1
5470,81,429.75,6,0.15
5470,408,406.56,8,0.2
5471,629,61.23,5,0.0
5471,455,65.59,3,0.2
5471,773,82.23,9,0.2
5472,9,142.31,4,0.2
5473,642,230.97,7,0.1
5473,186,347.56,6,0.1
5473,260,482.85,1,0.2
5474,331,263.65,6,0.2
5474,268,261.99,1,0.15
5474,554,291.13,5,0.05
5475,804,274.54,10,0.2
5475,562,293.22,10,0.2
5475,487,434.49,5,0.1
5475,528,423.98,7,0.0
5475,541,81.57,7,0.2
5476,585,321.51,10,0.1
5477,354,342.99,3,0.0
5478,540,458.23,8,0.15
5478,588,254.4,1,0.2
5478,633,478.25,9,0.0
5478,19,171.56,1,0.05
5478,192,485.16,4,0.05
5479,977,400.79,8,0.15
5479,397,39.7,3,0.2
5480,593,274.97,2,0.05
5480,140,468.94,8,0.2
5480,362,319.73,4,0.05
5480,240,193.14,4,0.05
5481,533,259.54,5,0.0
5481,776,158.88,2,0.15
5481,575,94.67,5,0.05
5482,100,339.15,2,0.0
5482,132,374.76,6,0.1
5483,318,261.99,6,0.0
5483,663,81.4,5,0.15
5483,943,352.09,1,0.0
5484,852,11.73,2,0.05
5484,547,446.11,8,0.2
5484,96,424.54,8,0.05
5484,902,17.24,10,0.1
5485,723,158.73,7,0.0
5486,195,37.94,1,0.05
5486,887,321.06,5,0.0
5486,506,149.05,1,0.0
5486,177,87.52,8,0.2
5487,978,356.78,4,0.1
5487,435,107.99,2,0.1
5487,986,175.19,1,0.0
5488,615,133.12,2,0.05
5488,17,269.16,7,0.2
5489,439,197.87,7,0.2
5489,469,483.85,9,0.05
5489,450,197.57,4,0.05
5489,354,27.04,5,0.2
5490,417,258.63,6,0.05
5491,906,295.34,10,0.2
5492,705,267.32,1,0.0
5493,390,262.43,1,0.05
5493,116,243.42,4,0.2
5493,951,73.41,7,0.15
5494,800,348.01,7,0.1
5494,237,87.27,1,0.2
5494,92,406.71,3,0.05
5494,313,79.27,5,0.05
5494,993,315.87,10,0.15
5495,998,229.42,8,0.05
5495,736,475.09,4,0.15
5495,688,86.92,10,0.05
5496,170,77.74,1,0.15
5496,665,45.24,7,0.2
5496,89,326.38,7,0.0
5496,253,185.21,10,0.05
5496,237,456.61,5,0.1
5497,947,189.54,7,0.2
5498,683,197.35,7,0.2
5498,537,56.44,5,0.05
5498,172,318.03,9,0.0
5499,784,284.59,1,0.05
5499,348,166.82,7,0.05
5500,614,226.8,8,0.15
5501,307,368.99,1,0.1
5502,273,151.42,7,0.1
5502,112,193.85,7,0.0
5503,57,130.68,1,0.15
5503,263,88.5,8,0.15
5503,414,447.65,1,0.1
5503,305,389.94,4,0.0
5504,632,245.52,9,0.05
5504,721,236.48,8,0.15
5505,813,119.89,8,0.15
5505,740,456.39,3,0.1
5505,618,388.21,3,0.1
5505,801,92.75,9,0.1
5506,181,424.81,8,0.15
5507,137,379.49,9,0.05
5508,999,418.92,10,0.2
5508,109,434.65,9,0.15
5508,164,229.66,10,0.2
5508,287,423.49,9,0.0
5509,320,356.34,2,0.05
5509,710,424.98,6,0.15
5509,875,482.24,1,0.1
5509,39,457.35,9,0.15
5509,417,241.38,4,0.05
5510,811,202.45,5,0.2
5510,534,45.14,7,0.05
5510,960,145.19,2,0.15
5511,938,105.17,9,0.15
5511,402,447.36,2,0.05
5511,631,22.55,5,0.0
5512,811,22.9,8,0.2
5512,132,216.33,5,0.15
5512,515,385.47,1,0.0
5513,969,460.49,3,0.05
5513,596,104.62,3,0.15
5513,385,496.22,7,0.1
5513,142,386.46,9,0.0
5514,832,274.63,6,0.15
5514,484,347.88,4,0.1
5515,884,328.39,2,0.05
5515,232,298.31,1,0.1
5515,375,186.1,10,0.15
5516,725,183.47,10,0.1
5516,565,77.59,1,0.1
5517,59,146.0,6,0.0
5518,751,205.59,7,0.15
5519,383,282.52,1,0.2
5520,583,137.91,10,0.2
5520,161,51.76,9,0.2
5520,657,130.62,3,0.1
5521,58,211.74,7,0.15
5521,173,485.73,1,0.05
5521,114,410.84,10,0.05
5521,110,267.08,2,0.1
5522,519,445.41,10,0.0
5522,621,415.04,8,0.2
5522,404,64.09,6,0.1
5522,934,341.12,9,0.05
5522,359,483.45,2,0.0
5523,248,119.05,7,0.15
5523,572,383.3,5,0.1
5523,226,299.25,5,0.15
5524,235,154.28,3,0.15
5524,54,471.88,8,0.2
5524,239,376.11,5,0.1
5525,445,41.62,6,0.1
5525,750,205.48,2,0.15
5525,992,460.81,10,0.15
5525,888,160.61,1,0.1
5526,524,214.58,2,0.15
5526,506,466.97,3,0.2
5526,870,196.62,2,0.1
5526,439,377.01,8,0.05
5527,464,153.26,9,0.0
5528,468,254.03,3,0.15
5528,613,109.13,2,0.2
5529,438,159.34,6,0.05
5529,640,61.79,5,0.1
5529,809,329.67,6,0.2
5529,890,295.19,9,0.2
5529,599,140.54,9,0.15
5530,303,347.42,1,0.15
5530,847,442.55,5,0.0
5530,311,414.39,6,0.15
5530,863,446.51,6,0.1
5530,232,474.19,8,0.05
5531,886,361.37,10,0.2
5531,68,495.06,3,0.2
5531,351,49.4,7,0.0
5531,649,102.17,1,0.05
5531,435,494.63,4,0.05
5532,894,301.47,2,0.15
5532,988,358.5,10,0.1
5532,413,391.51,8,0.05
5532,221,486.28,10,0.15
5533,536,197.86,10,0.15
5533,475,154.79,8,0.0
5533,697,271.28,2,0.15
5533,712,184.64,4,0.1
5534,595,221.81,10,0.2
5535,791,65.6,8,0.1
5535,646,215.39,4,0.1
5535,859,412.31,1,0.15
5535,353,34.43,2,0.0
5536,104,434.45,7,0.2
5536,908,213.5,7,0.15
5536,393,89.65,8,0.2
5536,833,351.39,4,0.05
5536,807,95.8,3,0.15
5537,999,107.73,10,0.15
5537,504,400.37,3,0.1
5538,431,255.06,2,0.05
5538,596,444.91,1,0.15
5539,570,87.4,8,0.0
5539,705,495.68,7,0.2
5539,630,52.28,5,0.15
5539,460,404.82,1,0.0
5540,634,474.0,4,0.2
5540,847,376.63,5,0.1
5541,81,197.11,7,0.0
5541,900,248.86,2,0.1
5541,802,30.66,7,0.15
5542,936,172.5,4,0.0
5542,170,25.46,6,0.1
5542,562,240.03,9,0.15
5543,884,83.52,3,0.0
5543,820,19.03,7,0.1
5543,344,363.31,10,0.15
5543,634,326.89,5,0.0
5543,187,155.48,3,0.0
5544,520,332.56,1,0.05
5545,969,361.53,9,0.15
5545,148,425.51,3,0.0
5545,2,462.96,1,0.1
5546,428,397.69,9,0.0
5546,538,401.72,10,0.15
5546,484,79.41,2,0.15
5546,658,246.87,3,0.05
5547,272,200.89,6,0.2
5548,904,405.21,10,0.2
5548,407,274.3,2,0.15
5549,367,59.87,4,0.15
5549,559,401.28,3,0.05
5549,836,383.12,3,0.0
5549,701,276.15,2,0.0
5550,103,430.31,6,0.0
5550,244,438.02,7,0.05
5551,588,447.54,9,0.2
5551,267,45.19,5,0.15
5551,497,13.09,9,0.05
5551,564,137.43,8,0.1
5551,199,17.6,8,0.2
5552,948,162.71,2,0.15
5552,213,413.12,7,0.15
5552,319,425.42,2,0.2
5553,191,494.05,4,0.2
5553,90,468.63,10,0.1
5553,228,14.85,10,0.15
5553,175,406.88,2,0.0
5554,138,60.15,6,0.2
5554,823,356.14,9,0.15
5555,388,243.23,1,0.1
5555,685,332.8,2,0.2
5556,866,272.23,1,0.2
5556,537,19.08,6,0.2
5557,405,336.05,8,0.05
5558,881,14.81,3,0.0
5558,85,52.89,9,0.1
5558,616,297.0,6,0.05
5558,965,244.28,2,0.0
5558,249,384.84,8,0.15
5559,890,462.11,3,0.1
5559,421,62.66,9,0.15
5559,504,462.69,1,0.05
5560,320,341.6,6,0.2
5560,128,495.24,3,0.05
5560,56,98.84,10,0.05
5560,99,348.38,5,0.1
5560,962,397.86,5,0.0
5561,443,427.51,10,0.05
5561,949,349.78,3,0.0
5561,927,439.09,8,0.15
5561,88,353.48,5,0.2
5562,68,469.62,3,0.1
5562,565,403.79,6,0.2
5562,193,68.22,4,0.05
5562,767,404.5,2,0.15
5563,287,194.95,1,0.1
5563,359,47.76,3,0.0
5564,654,405.83,8,0.2
5564,40,11.03,8,0.0
5564,566,107.87,4,0.2
5564,424,362.05,8,0.05
5564,117,83.28,5,0.05
5565,911,446.6,6,0.15
5566,765,119.4,6,0.2
5567,595,244.31,8,0.05
5567,192,396.85,8,0.2
5567,324,86.99,1,0.1
5568,764,311.51,2,0.0
5568,590,366.96,3,0.0
5568,976,328.22,4,0.15
5568,763,35.09,7,0.0
5569,501,348.26,3,0.15
5569,95,36.21,3,0.1
5569,396,48.84,3,0.15
5569,934,89.39,1,0.2
5570,14,111.19,3,0.0
5570,563,384.47,10,0.0
5571,727,69.83,10,0.05
5571,232,272.6,5,0.0
5571,653,393.2,4,0.0
5572,724,441.79,10,0.05
5573,55,412.8,2,0.05
5573,494,298.18,3,0.2
5574,532,230.71,8,0.0
5574,484,113.09,1,0.1
5574,837,78.95,4,0.2
5574,184,239.83,7,0.2
5574,542,449.31,10,0.0
5575,760,469.86,8,0.2
5576,289,439.35,1,0.2
5576,162,443.25,9,0.1
5576,736,83.1,4,0.2
5576,472,312.69,2,0.05
5577,331,120.63,8,0.1
5577,873,132.63,6,0.0
5577,316,399.62,6,0.1
5577,972,147.79,3,0.05
5577,70,110.54,5,0.0
5578,382,282.64,9,0.1
5578,735,398.5,2,0.0
5579,538,60.68,2,0.0
5579,621,447.11,8,0.1
5579,156,272.36,4,0.0
5579,649,176.38,10,0.15
5579,836,150.83,7,0.0
5580,764,411.77,5,0.15
5580,460,433.43,8,0.1
5580,697,125.73,9,0.2
5580,138,67.98,8,0.15
5580,845,273.08,6,0.05
5581,282,266.78,2,0.0
5581,483,425.1,2,0.15
5582,117,307.7,10,0.15
5582,998,135.17,5,0.15
5583,787,349.28,6,0.0
5583,207,200.28,10,0.0
5583,93,359.52,1,0.15
5583,430,33.11,5,0.1
5583,574,177.18,10,0.15
5584,852,98.6,1,0.15
5584,590,350.41,7,0.0
5584,894,426.57,10,0.0
5585,491,330.08,9,0.1
5586,994,89.09,7,0.15
5586,328,68.48,4,0.0
5587,732,402.58,8,0.05
5587,936,346.89,1,0.2
5587,995,244.86,4,0.1
5587,667,271.4,10,0.2
5588,166,143.89,4,0.1
5588,744,336.77,6,0.0
5589,196,43.9,7,0.2
5589,232,192.63,5,0.05
5590,251,145.17,10,0.05
5590,188,181.86,2,0.15
5591,509,331.9,8,0.15
5591,565,246.14,3,0.0
5591,529,160.93,10,0.15
5591,812,429.51,9,0.2
5591,200,278.9,5,0.05
5592,867,364.93,7,0.1
5592,114,213.97,6,0.1
5592,756,369.56,10,0.05
5592,385,265.27,1,0.05
5593,499,302.91,5,0.1
5593,443,349.93,5,0.0
5593,958,214.73,9,0.2
5594,746,89.15,4,0.15
5594,308,295.12,1,0.2
5594,154,24.75,2,0.2
5594,349,249.78,2,0.05
5594,222,288.18,4,0.0
5595,37,24.3,6,0.15
5595,712,317.29,6,0.15
5596,682,273.09,2,0.15
5596,208,369.49,2,0.2
5597,72,427.66,7,0.1
5597,596,488.27,7,0.2
5597,111,172.99,9,0.0
5597,906,393.17,6,0.0
5598,839,252.06,8,0.05
5598,318,183.55,4,0.0
5598,48,261.17,9,0.1
5598,304,297.72,5,0.0
5598,660,200.03,3,0.05
5599,321,456.55,4,0.15
5599,364,209.74,1,0.05
5599,417,119.3,3,0.0
5599,878,253.93,10,0.05
5599,946,499.87,2,0.0
5600,179,131.46,6,0.0
5600,981,19.94,8,0.0
5600,548,309.11,6,0.2
5600,588,52.9,8,0.2
5600,72,215.63,1,0.1
5601,144,27.25,5,0.15
5601,250,292.58,8,0.15
5601,925,475.1,9,0.1
5601,223,365.8,4,0.1
5602,818,169.18,3,0.2
5602,881,168.86,7,0.05
5602,849,483.39,8,0.05
5602,281,131.66,1,0.0
5603,747,143.48,2,0.15
5603,8,337.13,3,0.05
5604,668,131.25,1,0.0
5604,181,455.33,9,0.0
5604,375,300.56,1,0.0
5605,92,76.67,6,0.05
5606,500,335.25,9,0.0
5607,507,158.64,6,0.15
5607,752,414.83,4,0.15
5607,673,31.77,1,0.1
5607,300,385.92,4,0.15
5607,101,105.62,8,0.1
5608,262,125.64,4,0.1
5609,760,372.83,3,0.05
5609,270,343.71,5,0.15
5609,439,383.85,7,0.15
5610,58,309.55,5,0.2
5611,590,475.39,2,0.05
5612,111,281.89,6,0.0
5612,622,155.79,9,0.1
5612,232,314.87,5,0.0
5612,383,38.27,9,0.2
5613,344,132.51,10,0.1
5613,446,142.71,5,0.2
5613,8,430.73,7,0.2
5613,566,414.01,8,0.1
5614,439,383.89,3,0.05
5614,936,152.95,1,0.0
5614,899,379.85,6,0.05
5615,628,442.34,1,0.0
5615,27,185.08,8,0.15
5616,608,407.07,3,0.0
5616,736,58.14,2,0.15
5617,796,30.64,5,0.05
5617,190,135.32,3,0.0
5618,947,498.45,10,0.2
5618,141,330.5,8,0.15
5618,305,366.46,8,0.05
5618,989,151.52,4,0.15
5618,886,83.03,1,0.15
5619,323,58.78,4,0.15
5619,505,370.4,9,0.15
5620,261,455.85,10,0.1
5620,592,112.34,6,0.05
5620,510,167.26,6,0.05
5620,527,406.25,6,0.2
5621,349,485.02,4,0.15
5621,123,465.49,5,0.05
5621,323,278.33,3,0.1
5621,277,125.29,9,0.2
5621,108,154.14,7,0.0
5622,872,464.95,5,0.1
5622,270,371.68,6,0.0
5622,666,288.21,7,0.2
5622,122,104.13,8,0.1
5623,588,169.94,6,0.0
5623,700,269.3,1,0.15
5623,50,109.02,6,0.2
5623,104,151.26,5,0.1
5624,643,167.1,3,0.2
5625,353,424.7,5,0.15
5625,245,211.35,9,0.0
5625,495,308.04,6,0.15
5625,48,278.71,6,0.0
5626,101,126.22,5,0.0
5626,844,99.31,6,0.1
5626,539,138.3,8,0.0
5627,934,145.21,10,0.1
5628,247,318.55,7,0.2
5629,390,120.21,1,0.05
5629,557,439.4,2,0.0
5630,355,289.59,1,0.1
5630,306,200.59,7,0.1
5630,771,101.91,5,0.2
5631,22,217.26,7,0.05
5631,636,161.85,2,0.15
5632,887,168.39,8,0.05
5632,56,426.39,10,0.0
5632,383,137.86,6,0.1
5632,761,104.11,3,0.05
5633,83,493.88,4,0.0
5633,615,352.05,2,0.0
5634,128,116.28,8,0.15
5634,121,103.67,9,0.0
5634,699,445.21,8,0.15
5634,988,393.43,9,0.2
5634,42,394.31,9,0.0
5635,708,231.91,1,0.15
5635,413,432.48,7,0.2
5635,566,333.79,5,0.05
5635,794,413.19,2,0.15
5635,946,167.02,10,0.2
5636,231,270.88,3,0.15
5636,921,78.73,5,0.2
5637,111,423.92,5,0.0
5638,313,122.8,7,0.2
5638,205,263.17,9,0.1
5638,611,244.44,4,0.2
5639,255,409.75,8,0.05
5639,607,490.01,9,0.0
5639,325,54.28,6,0.05
5640,534,212.47,1,0.0
5640,289,110.19,4,0.0
5640,585,89.57,2,0.2
5641,389,272.6,7,0.0
5641,673,424.13,8,0.05
5642,364,34.17,2,0.2
5642,332,55.07,8,0.15
5642,707,468.46,2,0.1
5642,373,88.02,7,0.05
5642,363,154.97,4,0.15
5643,489,415.35,2,0.0
5643,781,17.78,1,0.0
5643,724,319.52,3,0.15
5643,4,447.83,10,0.0
5644,950,331.62,8,0.1
5644,330,423.94,9,0.2
5645,967,78.43,3,0.15
5645,415,176.0,4,0.0
5645,273,227.14,10,0.0
5646,372,390.29,8,0.05
5647,420,119.76,4,0.15
5647,353,106.98,5,0.05
5647,395,425.59,9,0.2
5648,76,417.24,1,0.0
5648,633,92.56,3,0.0
5648,62,457.72,2,0.05
5648,26,230.13,7,0.0
5648,779,200.67,7,0.05
5649,686,488.46,8,0.2
5649,597,241.45,5,0.0
5649,380,57.6,9,0.1
5650,294,370.01,8,0.1
5650,179,387.0,3,0.0
5650,96,490.96,10,0.1
5650,496,36.93,5,0.15
5650,997,282.94,10,0.0
5651,443,64.25,2,0.15
5651,492,267.23,5,0.2
5652,644,325.25,3,0.15
5652,768,437.79,9,0.05
5652,923,231.2,10,0.1
5652,581,52.44,6,0.1
5652,614,11.56,8,0.05
5653,201,32.52,9,0.15
5653,914,32.76,9,0.05
5654,862,300.3,6,0.05
5654,175,253.15,5,0.2
5654,933,228.44,4,0.1
5655,932,414.87,4,0.1
5655,314,197.64,8,0.1
5655,967,288.94,6,0.2
5656,256,58.31,1,0.0
5657,131,362.45,9,0.0
5657,858,182.05,10,0.1
5657,170,469.46,9,0.0
5658,201,400.94,9,0.2
5658,436,211.77,1,0.2
5659,178,192.0,2,0.05
5659,238,331.73,6,0.05
5659,152,94.6,5,0.2
5659,243,344.35,5,0.1
5659,962,230.3,4,0.0
5660,412,37.4,2,0.05
5660,559,417.02,5,0.15
5660,675,36.39,8,0.05
5660,106,37.76,2,0.1
5661,285,98.44,4,0.15
5662,449,357.21,5,0.1
5662,973,433.01,2,0.15
5662,283,382.24,4,0.05
5663,69,209.17,5,0.2
5664,402,54.28,6,0.2
5664,378,46.04,7,0.1
5664,460,174.52,2,0.15
5664,544,81.07,9,0.15
5665,158,116.17,1,0.0
5665,79,245.28,2,0.1
5665,787,469.77,3,0.05
5666,622,492.59,5,0.1
5666,986,108.21,2,0.2
5667,724,198.37,5,0.0
5667,826,278.15,1,0.1
5667,325,141.36,1,0.0
5667,84,264.32,4,0.2
5668,681,334.92,5,0.05
5669,800,491.66,8,0.2
5670,710,299.69,10,0.15
5670,110,299.61,10,0.15
5670,713,171.28,10,0.0
5670,629,120.82,2,0.2
5671,23,462.38,8,0.2
5671,1000,373.14,6,0.15
5671,867,455.06,10,0.0
5671,680,216.91,8,0.0
5672,903,34.07,10,0.2
5672,329,450.7,7,0.15
5672,444,407.91,9,0.2
5672,484,171.63,7,0.2
5673,24,483.01,6,0.05
5673,207,330.83,6,0.15
5674,307,432.04,5,0.0
5674,828,336.57,1,0.15
5674,62,261.96,10,0.2
5674,68,176.57,2,0.2
5674,891,281.02,2,0.0
5675,695,250.19,9,0.15
5675,803,107.86,9,0.0
5675,788,284.15,6,0.0
5675,868,351.87,10,0.15
5676,464,59.06,7,0.2
5676,384,165.07,1,0.05
5676,470,104.09,4,0.1
5676,675,482.45,7,0.2
5677,628,391.77,7,0.2
5677,670,313.13,8,0.0
5678,833,321.19,10,0.1
5678,919,237.35,1,0.0
5679,561,316.57,3,0.1
5679,300,443.42,1,0.05
5679,356,118.38,8,0.2
5679,68,310.94,4,0.0
5680,551,452.08,8,0.15
5680,119,474.24,1,0.1
5681,588,204.1,3,0.15
5682,927,481.04,3,0.1
5682,577,392.53,10,0.1
5683,453,92.39,1,0.2
5683,437,279.38,6,0.05
5684,733,73.41,3,0.0
5684,456,221.92,8,0.1
5685,902,17.3,10,0.15
5685,596,114.81,1,0.05
5685,664,233.84,4,0.15
5686,384,347.61,1,0.2
5686,808,386.31,9,0.05
5686,846,11.95,7,0.2
5687,578,262.99,8,0.0
5687,267,146.35,10,0.15
5688,153,228.51,10,0.0
5688,598,455.95,2,0.15
5688,306,454.77,4,0.15
5688,139,349.95,9,0.0
5689,276,380.01,8,0.05
5690,171,349.48,9,0.2
5691,728,285.63,8,0.0
5691,173,385.87,8,0.15
5691,219,29.12,2,0.1
5691,593,337.11,5,0.05
5691,454,492.43,5,0.05
5692,46,462.5,3,0.2
5693,223,448.71,7,0.15
5693,831,330.03,5,0.0
5693,147,27.41,3,0.1
5693,97,413.25,5,0.05
5693,23,253.49,10,0.2
5694,111,432.69,2,0.2
5694,709,39.71,5,0.05
5695,937,233.89,5,0.2
5696,658,171.96,5,0.1
5696,223,22.21,9,0.05
5696,903,462.98,6,0.2
5696,43,276.86,7,0.2
5696,955,190.7,9,0.0
5697,983,343.11,5,0.15
5697,506,331.19,5,0.2
5697,287,441.23,3,0.05
5697,519,93.78,9,0.15
5697,565,485.53,5,0.05
5698,9,146.54,8,0.0
5698,311,466.52,8,0.1
5698,418,77.96,6,0.2
5699,920,484.16,7,0.15
5699,821,398.89,3,0.1
5699,306,179.03,2,0.0
5699,937,222.15,1,0.0
5699,55,86.91,5,0.0
5700,108,233.59,3,0.0
5700,104,21.26,7,0.2
5700,708,328.16,3,0.15
5700,420,369.57,2,0.15
5700,55,284.89,8,0.05
5701,161,33.11,4,0.0
5702,70,459.81,3,0.1
5702,825,135.86,3,0.2
5702,36,185.08,5,0.0
5703,817,270.24,7,0.1
5703,447,82.55,10,0.15
5703,880,375.09,8,0.05
5704,811,454.65,3,0.15
5704,778,340.73,2,0.2
5704,469,432.11,10,0.15
5705,445,458.08,5,0.1
5706,146,148.01,5,0.1
5706,18,243.01,10,0.2
5706,216,47.32,7,0.15
5706,454,107.98,3,0.0
5707,149,58.64,1,0.15
5707,976,331.5,2,0.05
5707,94,483.16,7,0.1
5708,136,38.08,9,0.05
5708,846,425.89,5,0.05
5708,608,236.52,4,0.1
5708,11,80.06,8,0.0
5708,507,213.88,5,0.2
5709,132,72.63,8,0.0
5709,851,216.37,5,0.0
5710,287,426.63,10,0.1
5711,270,140.39,5,0.1
5711,121,220.17,7,0.15
5712,619,48.95,9,0.0
5712,493,421.94,3,0.0
5713,213,474.85,6,0.2
5713,247,310.09,8,0.2
5713,363,143.86,8,0.1
5713,957,448.37,8,0.1
5714,288,253.06,7,0.15
5714,388,404.16,10,0.0
5714,676,117.67,9,0.0
5714,433,202.57,10,0.1
5715,218,91.36,3,0.05
5716,434,496.91,5,0.1
5717,719,437.4,5,0.1
5717,140,348.68,3,0.0
5718,409,18.0,10,0.2
5718,98,103.91,10,0.0
5718,14,419.95,6,0.2
5719,783,312.89,9,0.05
5720,375,206.16,1,0.1
5720,78,301.73,2,0.2
5720,782,454.27,8,0.15
5720,300,183.18,10,0.15
5721,770,495.34,4,0.1
5721,34,54.71,9,0.0
5721,38,253.99,1,0.2
5721,329,172.63,4,0.1
5721,470,143.47,6,0.0
5722,933,488.79,1,0.05
5722,441,365.38,10,0.1
5723,992,83.14,1,0.2
5723,746,172.98,6,0.0
5724,811,81.0,2,0.1
